input,output,delay,api_delay,success
462927,680.3873896538647,167.92702674865723,164.66162389535683,True
85907,293.0989593976751,154.6621322631836,150.51808281308143,True
413155,642.7713434807124,107.12647438049316,104.02760313337298,True
624914,790.5150219951547,137.5281810760498,135.47390493606937,True
693170,832.5683155153096,105.60274124145508,102.02730174722876,True
939520,969.2883987751014,128.48997116088867,125.73993773438352,True
976803,988.3334457560363,149.40905570983887,145.81948309260764,True
890830,943.8379098129085,136.02089881896973,131.94971874406204,True
582310,763.0923928332663,160.3848934173584,156.75796788940227,True
312349,558.881919550096,130.1131248474121,127.26524615497803,True
497425,705.2836308890204,117.21539497375488,113.46223768083951,True
804347,896.8539457459058,106.10508918762207,102.21405578349463,True
437968,661.7915079539779,135.1792812347412,132.17049744837104,True
224549,473.86601481853495,144.50335502624512,141.86273749391114,True
370595,608.7651435488074,191.50495529174805,188.4347251614352,True
719585,848.2835610808452,103.7294864654541,100.47036405712494,True
630262,793.8904206501046,154.083251953125,151.36147451941196,True
2450,49.49747468305833,164.6409034729004,161.67318008906122,True
363552,602.9527344659779,153.9294719696045,150.40832049668418,True
511420,715.1363506353176,117.62762069702148,115.42800539788769,True
797294,892.9132096682185,151.40962600708008,148.03597743726687,True
341825,584.6580197004057,116.33563041687012,113.7270396247365,True
793556,890.8176019814606,104.64310646057129,101.10291517683318,True
140111,374.31403927718236,163.9716625213623,160.4583091243501,True
150409,387.8259919087425,120.78022956848145,117.27491141628512,True
326556,571.4507852825124,125.74195861816406,121.46148546913201,True
696961,834.8419012004608,188.62032890319824,184.56390313622484,True
624895,790.5030044218681,160.50243377685547,156.8091718617003,True
471941,686.9796212406886,176.23591423034668,171.57694090520647,True
19426,139.37718608151047,174.1955280303955,169.53091726805835,True
361479,601.2312367134629,177.92034149169922,173.8555532073498,True
2836,53.25410782277739,115.9670352935791,112.77998459868532,True
974509,987.1722240825053,108.35385322570801,105.30988761860162,True
807950,898.8603896045258,129.960298538208,126.1695548046182,True
272473,521.9894634951936,140.1505470275879,136.61203340466366,True
5749,75.82216034906945,162.99772262573242,160.2664247803997,True
459467,677.8399516109979,192.47961044311523,188.97474585564623,True
292285,540.6338872101896,171.4334487915039,167.42603735041416,True
713767,844.8473234851372,119.98391151428223,115.86120907312223,True
622749,789.1444734647769,192.4114227294922,188.66266438005027,True
139971,374.1269837902634,175.31371116638184,171.51045350773796,True
528267,726.8197850911876,116.74141883850098,112.37995285677724,True
991185,995.5827439243812,132.44199752807617,129.4561176683317,True
979739,989.8176599758159,142.7464485168457,138.8035238333622,True
625456,790.857762179774,183.69030952453613,180.70058458105848,True
853900,924.0670971309389,156.69751167297363,152.85218327716296,True
